#    100
  0.564927816      0.938862443      0.281259239       7.79569745E-02  0.713040471       6.80345297E-03  0.847961068      0.959600508      0.196849227      0.789224565      0.256685376      0.321726918      0.221895695      0.929351807      0.357874513      0.289471388      0.495110631      0.321795762      0.510631561      0.694274664      0.159721851      0.687838674      0.937542379       2.67668962E-02  0.705862522      0.440839529      0.836153090      0.533640087      0.417252719      0.568764269      0.555306137      0.283872068      0.619578481      0.491793334      0.301482737      0.410137355      0.368262827      0.259923458      0.462844908      0.126293719      0.172667742      0.983540356      0.473453820       7.22132325E-02  0.951552093      0.765677631      0.460824728      0.416939437      0.658251584      0.826107740      0.106544733      0.108936071      0.131807625      0.144601583      0.310132086      0.105014145       2.48670578E-04  0.415293217      0.313799083      0.249519944      0.292628884      0.315404594      0.642832577      0.184092939      0.390035093      0.715886891       5.90277910E-02  0.549413919      0.565921962      0.545799434      0.431966126      0.617907405      0.386964619      0.419510305      0.425035477      0.239605904       1.71593428E-02  0.934604168      0.395519793       3.78069282E-02  0.506364465      0.980384767      0.782059968      0.687973320      0.330172539      0.494466364      0.188277662      0.475007057      0.967869520      0.436149657      0.623544097      0.512220621      0.177206635      0.958342671      0.972688437       4.60311174E-02  0.205615103      0.995303810      0.910372555      0.453091681     
  0.467463076      0.476589382      0.683008075      0.116051316      0.213107407      0.705344319      0.257077515      0.926045597      0.359097004      0.925273240      0.989425957      0.371814132      0.208156943      0.416603208      0.277414680      0.140365243      0.377694130       2.39305496E-02  0.429508626      0.243396223      0.981612325      0.254355311      0.230131924      0.334519446      0.532934546      0.229758978      0.284304857      0.307518840      0.893156946      0.331418991      0.265932441      0.541087806      0.923479617      0.737982988      0.520861506      0.438061297      0.189288318      0.164868116      0.472633541      0.306731403      0.289644718      0.675884187      0.345570624       4.06727791E-02  0.629307270      0.995368481      0.360500455      0.743555665      0.679666579      0.683308423       5.38012385E-02  0.453442752      0.926288486      0.135427475      0.651047349       5.37357330E-02  0.931446433      0.773711920      0.577040792      0.389370799       2.43738294E-02  0.249122500      0.506255507      0.570904791      0.373637557       7.09856749E-02  0.502873302      0.939777672       7.71653652E-02  0.995866239      0.225889027      0.534241438      0.300197959      0.636066735      0.882514894      0.796214521      0.221996069      0.139916003      0.302052975      0.798409402      0.746529818      0.862269402      0.817115605      0.110832095      0.377508163      0.846492589      0.366302907      0.522423744       4.96934056E-02  0.867528617      0.482469440       1.16959214E-02  0.872358680      0.588979423      0.243565142      0.556905866      0.118396699      0.483601272      0.549218953      0.245233297     
  0.396258533      0.231572688      0.650056481      0.622496605      0.595646143      0.880942523      0.936162055      0.205768824      0.332833827       2.93576717E-03  0.107268572      0.708366632      0.269472122      0.351913273      0.106405020      0.574094951      0.665586710      0.836705267      0.148320436      0.358539104      0.635926127      0.545418859       6.05768561E-02  0.985399961      0.271117568      0.488970697      0.806633592      0.290971577      0.970564306      0.828251898       1.32097006E-02  0.839425504      0.166285396      0.252928674      0.266075850      0.667671084      0.529979706      0.383619845      0.965068817      0.322991550      0.963989973      0.181919873      0.353473723      0.123370707      0.955330729      0.457292199      0.737763345      0.410573483      0.715571761      0.684853435      0.782912493      0.348975778       9.48089361E-03   4.16881442E-02  0.948190331      0.923934579      0.890912175      0.324842155      0.316917479      0.890147150      0.944286764      0.495041251      0.444632471      0.718195975      0.605750263      0.636065483      0.703404665      0.519791603      0.621852934      0.635897100      0.700038314      0.540898204      0.238049388      0.316607833      0.252791107      0.630360425      0.246362150      0.502561748      0.315146923       8.71989131E-02  0.375422537      0.721856177      0.336302996      0.844567418      0.146372259      0.406816959      0.207012117      0.897499263      0.807165504      0.780454159      0.639816523      0.783041716      0.481905162      0.255996108      0.776799083      0.347182393      0.498601675      0.114657998      0.100784183      0.630202889     
   7.16046095E-02  0.811884284      0.854789257      0.110451341      0.671382844      0.167009711      0.435216963      0.452521920      0.652274013      0.939514756      0.145413041      0.245177805      0.315520108      0.105236948      0.451558650      0.825365186      0.805009544      0.680577755      0.440617323      0.877240956      0.462100506      0.415884197      0.462639451      0.531145096       1.23294592E-02  0.622650206      0.112797737      0.714275718       8.39141011E-02  0.566636443      0.884859264      0.341619909       1.58329606E-02  0.179221153      0.665019512      0.644756973      0.670145512      0.273761630      0.403588474      0.240320802      0.181765497      0.650833189      0.239843190      0.158279419      0.112974226      0.582567334      0.493494511      0.630561888       9.23234820E-02   9.45467949E-02  0.939804554      0.214521766      0.931838095      0.960697711      0.662186563      0.803416908       7.91624188E-02  0.930064678      0.437449217      0.536424875       4.63674664E-02  0.513061345      0.520344377      0.611144781      0.552321434       5.19833565E-02  0.665333688      0.847359240      0.259787321       6.93095326E-02  0.184670329      0.692634225      0.902443230      0.795824528      0.494662583      0.745761812      0.734751642      0.985758483      0.747084737      0.247109115      0.220366776      0.498334348      0.877825975      0.586757183      0.908295810      0.889314294      0.179107845      0.474913359      0.589464068      0.322317898      0.211614788      0.433461964      0.671372771      0.648408115      0.457708776      0.954411089      0.590247333      0.310071349      0.798390567      0.671156168     
  0.851386964      0.207247853      0.954865158      0.635735631      0.870760977      0.355711579      0.437090993      0.826533318      0.804940403      0.808460116      0.164539933      0.135914981      0.540432453      0.175303042      0.279360294      0.275638580      0.913221121      0.799259603      0.218318403       7.87109137E-02  0.172924221      0.535858214       7.48342276E-02  0.326147318      0.976730943      0.360358536      0.734849334      0.898366392      0.460060358      0.515887082      0.493682921      0.704160810      0.952370405      0.462526083      0.510108769      0.552652776      0.697985888       1.46329403E-04  0.573436916      0.190265119      0.876713455      0.896996617      0.924858868      0.504824042      0.578080952      0.747693539       5.36128283E-02  0.251473129       3.75989079E-02  0.255932391      0.142536581      0.141487479       3.65304947E-02  0.620718002      0.551314890      0.849715650       8.11312199E-02  0.609644890      0.456851363       8.84485841E-02  0.403927982      0.588129103      0.715487778      0.461434186      0.756692767      0.532896519      0.503646493      0.284777701      0.318082154      0.287343919       2.23007202E-02  0.625069916      0.986186743      0.571480036       3.68487835E-03  0.133167863      0.762888908      0.992768764      0.341836631      0.847084820      0.915002406      0.937992930      0.991197228      0.516552806      0.106081486      0.612946451      0.669961572      0.589830995      0.797765017      0.246313632      0.509629667      0.895995080      0.862761319      0.411912680      0.452147305      0.712984383      0.207828462      0.564731240      0.942758024      0.766073287     
  0.706723690      0.869769335      0.699938893      0.542312384      0.545937121       2.01385021E-02  0.887672186      0.647156835      0.554065526      0.289077818      0.851940930      0.968495965      0.143413007      0.478488088      0.196813703      0.272458434      0.412334383      0.306938887      0.547176600      0.724432051      0.659414887      0.609898865      0.153184175      0.856075943      0.617978632      0.118537545       6.99105263E-02  0.891750693      0.146555066      0.512228966      0.693707108      0.819415689      0.159760654      0.551935732      0.384864390       6.67586923E-02  0.654667377      0.304603696      0.214121997      0.174022555      0.149516106      0.474354923      0.180168450      0.875939131       4.80836630E-02  0.537826955       3.39573622E-02  0.977428913      0.887366056      0.644726336      0.991048038      0.139913023      0.342034698      0.695263326      0.421215057      0.770469189      0.754131556      0.262428105      0.552141786      0.539832234      0.746574759      0.117241085      0.252350390      0.480523884       8.68577957E-02  0.920667350       7.86209106E-03  0.719401360       1.66367292E-02  0.681262910       8.41443539E-02  0.942665219      0.622739196      0.429605842       2.58833170E-03  0.660335720      0.886521637      0.113473654      0.238820553      0.983568847      0.579551518      0.546844244      0.667730093      0.395455480      0.133415759      0.358582556      0.563004136      0.246600986      0.554248154      0.796252429      0.839858353      0.647470653      0.150557876      0.558112741      0.481909573      0.826861739      0.357104182      0.937486172      0.621491134      0.337559521     
  0.391240358      0.562476218       2.75393724E-02  0.819954276      0.156586468      0.855801523      0.279859245      0.436381698       3.48762274E-02  0.640236735      0.463674188      0.423471153      0.522719920      0.275449991      0.393324971      0.953673422      0.493492484      0.691314340       9.56639647E-02  0.537578106      0.970516682      0.832893491      0.422052622      0.958840668      0.983593166      0.366217971      0.524857581      0.545944333      0.143682063      0.716425478       3.26148272E-02  0.851269126      0.164641976      0.502942383      0.281020820      0.206816375       8.21092725E-02  0.993080139      0.749803007       8.54759812E-02  0.253150165      0.994997859      0.907789707      0.863843381      0.935841084      0.425806701      0.776153922      0.478008926      0.926317215      0.814480305      0.653774083      0.704582572      0.357637465      0.315182984      0.256239951      0.226618111      0.465525627      0.368410885      0.391610086      0.979075491      0.917390049      0.319788992      0.591783583      0.449719667      0.730516315      0.619026661      0.557595015       4.76424694E-02  0.854398549      0.418768883      0.362366617      0.762212455      0.393048465      0.349633098      0.494320095      0.912276983      0.337235928      0.302604854      0.275865138      0.530839324      0.223152697       1.38967633E-02  0.316199064      0.394402742      0.202611685      0.799172640      0.232100964      0.105023623       6.88603520E-02  0.486556590      0.599045098      0.429399192      0.341881275      0.570767403      0.888331831      0.413017094       7.08185434E-02  0.879026592      0.472092628      0.404104590     
  0.111516953      0.196492374      0.149444997      0.921236515      0.841985166      0.718074441      0.469937086      0.708055258      0.887670755      0.654032588      0.292695999      0.490513682      0.340731740      0.603459597      0.478294969      0.978690803      0.722841024      0.758123755      0.972340822      0.331490934      0.290979326      0.525092185       6.42983913E-02  0.326004863      0.775715828      0.619429052      0.380838156      0.890224636       4.63902354E-02  0.298372686      0.132336080      0.155216753      0.419952154      0.681145668      0.493204713       8.70627165E-03  0.322193086      0.241822302       9.85431671E-03   8.45140219E-02   1.97585821E-02  0.847971737      0.600274265      0.995985210      0.351279020      0.136696756      0.579157114      0.150570035      0.331143439       2.09499002E-02  0.782000542      0.929659665      0.303730071      0.282738566      0.436568141      0.643405914      0.493194282      0.668802440      0.695182085       1.39750838E-02  0.517832816      0.810826361      0.942101777      0.266022444      0.369626641      0.833993495      0.970715880      0.999976397      0.555895030      0.189864457      0.520363867      0.756449103       6.41288161E-02  0.655646145      0.541491270      0.754361153      0.847286403      0.140386522       6.41425848E-02  0.432291627      0.268701017      0.471630275      0.896761179      0.565375924      0.690473616      0.105174482      0.576966584      0.261917710      0.165159643      0.238792360      0.378337026      0.813587308      0.359589398      0.465357959       1.21194720E-02  0.663980126      0.942254543      0.301865995      0.763783216      0.433260858     
  0.120268404      0.477994919      0.939388931      0.960965514      0.338110149       3.89716029E-02  0.221064329      0.215526044      0.127163470      0.409242511      0.555704713      0.148203731      0.781372011      0.427709401      0.931993484      0.979424894      0.208293676      0.204909027      0.477073133      0.456789553      0.251317382      0.519586802      0.623585045      0.692192078      0.402765453      0.268549085      0.450079322      0.992888987      0.199339211      0.945430338      0.115296602      0.727037847      0.341592133      0.265999854      0.279172421      0.990449369      0.650412738      0.376490891      0.871199250      0.499399960      0.726921618      0.908248127      0.365970910      0.912268162      0.874863505      0.240802407      0.358817160      0.843935966      0.126139343      0.780178547      0.771777868      0.299774051      0.181814790       5.64975142E-02  0.174393356      0.469310760      0.441503108      0.668242514      0.683036685      0.333577514      0.469208956      0.229178965      0.857962489      0.901271105      0.961411178       8.84981155E-02  0.806164742      0.181448281      0.796043396      0.269498885      0.898680151      0.191834569      0.950887918      0.604907632      0.993655741      0.239211738      0.869002283      0.155515790      0.433134437       9.98737216E-02   8.96936655E-02  0.773231626      0.215822756       5.73521852E-02  0.149032056      0.815843225      0.946737647      0.820307732      0.610819936      0.377790272       6.92037940E-02  0.966192544      0.189775527      0.402445018      0.938717544      0.733845234      0.464468241      0.867682576      0.350066185      0.958966613     
  0.990454257       9.67860222E-02  0.921207607      0.377676308      0.809988797       5.75881004E-02  0.307659745      0.330688059      0.387379408      0.283149481      0.758836746      0.565282106      0.995544612      0.162574530      0.674659491      0.846424639      0.802666664      0.702291548      0.641936243       3.88614535E-02  0.697574615      0.547657609      0.254278302      0.254088938      0.219879448      0.848204434      0.446970820      0.222452044      0.898056924      0.796375155      0.174440980      0.294224322      0.763527453      0.853811562      0.451490521      0.527350605      0.650617242      0.457456529      0.488813579       4.61224318E-02  0.430103302      0.772430778      0.332426667      0.595066905      0.226797283      0.946244597      0.406283617      0.287588894      0.757813334      0.228053629      0.584603310      0.285256445      0.153111458      0.266991198      0.685717106      0.818663359      0.975868762      0.217801154      0.317654252      0.723031461      0.611267328      0.219786167      0.235059321      0.288870335      0.588969946      0.280170143       3.30088139E-02  0.829099715      0.279547989       1.72208548E-02  0.200381637      0.177099824      0.789334357      0.416404724      0.380374968      0.406542838      0.613535643      0.920738518      0.136581063      0.256862521      0.680484295      0.746635556      0.743031442      0.894523323      0.177737951      0.411199272      0.130348921      0.518228769      0.593677759      0.735065281      0.198888242      0.463006318      0.304907620       8.84836912E-03   8.05500150E-02  0.272900105      0.992922127      0.951548755      0.923265219      0.398204327     
